-1.1942,-1.2271,-1.2641,-1.4059,-1.4182,-1.4048,-1.2735,-1.4621,-1.5224,-1.3272,-1.385,-1.4649,-1.5501,-1.5607,-1.3019,-1.3246,-1.3903,-1.4564,-1.4775,-1.5485,-1.3195,-1.3869,-1.4391,-1.4239,-1.4925,-1.5419,-1.4229,-1.5599,-1.3623,-1.3778,-1.4656,-1.5716,-1.35,-1.4925,-1.3186,-1.3844,-1.4138,-1.4606,-1.3533,-1.5401,-1.6051,-1.44,-1.3553,-1.4564,-1.524,-1.4944,-1.5341,-1.6247,-1.0662,-1.1242,-1.1253,-1.1942,-1.309,-1.2802,-1.1358,-1.2165,-1.1266,-1.4875,-1.493,-1.5714,-1.2038,-1.2542,-1.5897,-1.6494,-1.2552,-1.3361,-1.3021,-1.596,-1.5912,-1.68,-1.2661,-1.3112,-1.3358,-1.3862,-1.4876,-1.5327,-1.5914,-1.6465,-1.702,-1.3262,-1.6233,-1.7408,-1.2415,-1.2949,-1.6464,-1.6738,-1.2448,-1.2461,-1.3263,-1.6672,-1.399,-1.5829,-1.6276,-1.6707,-1.7288,-1.3049,-1.5873,-1.2194,-0.65737,-0.72891,-1.0586,-1.0785,-1.2265,-0.94288,-1.0244,-1.0962,-1.1417,-1.2077,-1.0263,-1.257,-0.95209,-0.97758,-1.0476,-1.0787,-1.1242,-1.1838,-1.2463,-1.2662,-1.2552,-1.3221,-1.3637,-1.088,-1.2243,-1.3018,-1.1109,-1.3786,-1.3991,-1.4912,-1.5161,-1.6562,-1.684,-1.2446,-1.7243,-1.2852,-1.7046,-0.48478,-0.48,-1.2437,-1.7603,-1.7819,-0.41123,-0.50831,-0.50497,-1.2495,-1.2453,-1.6226,-1.7408,-1.7709,-1.8491,-0.42872,-0.43866,-0.52487,-0.53348,-1.185,-1.1845,-1.7099,-1.7702,-0.45667,-0.55299,-1.7931,-0.64431,-1.7201,-1.7784,-0.5877,-1.6912,-1.0171,-1.141,-1.7317,-1.7515,-0.61536,-0.69255,-0.69809,-1.6212,-0.8731,-1.0729,-1.5059,-1.6225,-0.66505,-1.1134,-1.4256,-0.62743,-0.73681,-0.79743,-0.94377,-1.1543,-1.3334,-0.65852,-0.84365,-1.1649,-0.70818,-0.71388,-0.88285,-1.2598,-0.83062,-0.82684,-0.84417,-0.8159,-0.81741,-1.3133,-0.94749,-1.1027,-1.1805,-1.2593,-1.304,-1.3113,-0.90655,-1.1383,-1.2637,-1.3134,-0.9092,-0.9766,-0.96954,-0.99971,-1.0219,-1.0977,-1.1864,-0.97753,-1.248,-1.3185,-1.4143,-1.4241,-1.1788,-1.2121,-0.33856,-1.0986,-0.2461,-0.26328,-1.5983,-1.1687,-1.6952,-0.42101,-0.45994,-0.33763,-0.38175,-1.7589,-1.2047,-1.2683,-1.1643,-1.1597,-1.3006,-1.7673,-1.8613,-0.5234,-0.38314,-1.8538,-0.58966,-0.64177,-1.8418,-1.854,-0.38432,-0.46005,-0.4916,-0.54489,-0.60713,-0.61102,-1.9154,-1.0524,-1.8547,-0.45213,-0.67573,-0.93108,-1.8351,-1.8806,-0.53228,-0.7739,-1.7928,-1.7188,-1.7594,-1.8613,-0.48732,-0.7914,-1.7241,-0.55157,-1.5941,-1.5228,-0.60282,-1.4378,-0.73759,-0.74171,-1.333,-0.69455,-0.77731,-1.3578,-0.98991,-0.82813,-0.82839,-1.0187,-1.3922,-0.8376,-0.86005,-1.0166,-1.0519,-1.3944,-1.4456,-0.8802,-1.0077,-0.91909,-1.3726,-0.93378,-1.308,-1.3795,-1.508,-1.5379,-1.4713,-1.5307,-1.1372,-0.28946,-0.36386,-1.0777,-0.21393,-0.281,-0.36112,-0.39272,-0.43263,-0.1782,-1.6656,-0.51209,-1.8032,-0.32202,-1.2285,-1.8141,-1.2322,-0.61792,-0.67847,-1.1121,-0.32189,-1.9248,-0.33934,-0.69301,-0.70982,-1.0094,-1.967,-0.33907,-0.39069,-0.63346,-1.9407,-0.94208,-1.9286,-0.7552,-0.82344,-1.9491,-1.8199,-1.9048,-1.8782,-1.8409,-0.51191,-1.6808,-1.7964,-1.7958,-0.64069,-0.71377,-0.932,-0.94657,-1.4764,-0.79891,-1.4368,-1.4843,-0.96483,-0.79885,-0.86181,-0.9039,-0.99457,-0.95955,-1.381,-0.92553,-1.3922,-1.4573,-1.4898,-1.4969,-1.537,-1.5054,-1.4856,-1.573,-1.5686,-1.5594,-1.1176,-0.24325,-0.32805,-0.41083,-0.44385,-0.46513,-1.1006,-0.17608,-0.21575,-0.51062,-0.56381,-1.0675,-0.16895,-1.1375,-1.7508,-1.1845,-0.57083,-0.64666,-1.9077,-0.25508,-1.1674,-1.1636,-1.1774,-1.9163,-0.72333,-1.9265,-0.3163,-0.77801,-0.33993,-0.71158,-0.78796,-0.83671,-1.9586,-0.91727,-2.0067,-0.39682,-1.9821,-1.9984,-2.0079,-1.9806,-1.8072,-0.49998,-1.6851,-1.5876,-1.6483,-1.6788,-1.5756,-1.6219,-1.5452,-1.5842,-1.538,-0.69988,-1.5088,-1.4642,-0.91507,-0.77301,-0.8267,-0.98975,-1.4019,-0.8866,-0.98724,-1.4442,-0.88014,-1.4756,-0.90827,-1.4826,-1.5436,-1.4018,-1.5609,-1.5533,-1.5749,-1.615,-1.5163,-1.5636,-1.6387,-1.6075,-1.6562,-0.4405,-0.51211,-0.52162,-1.0793,-0.5437,-0.58576,-0.20336,-0.61444,-0.16817,-1.7826,-0.69638,-0.96312,-1.0557,-0.77446,-0.75049,-2.0215,-0.37137,-2.0449,-2.0657,-2.0974,-2.0611,-2.0276,-2.0051,-1.9802,-1.912,-1.7127,-1.733,-1.7721,-1.7619,-1.8165,-1.671,-1.7067,-1.6028,-0.64031,-0.69385,-0.71532,-0.87001,-0.80438,-0.93394,-1.4558,-0.85334,-0.98314,-0.88521,-0.94891,-1.4893,-0.93108,-1.5256,-1.6981,-1.6706,-0.56677,-0.65554,-0.70262,-0.9725,-1.0466,-0.17376,-0.72242,-1.8999,-1.1834,-1.933,-0.26028,-0.7841,-1.9587,-0.33381,-2.0941,-0.38407,-2.0595,-1.9918,-0.54061,-1.8494,-1.8885,-1.818,-1.8566,-0.75641,-0.84455,-0.92481,-0.94878,-0.87869,-1.5546,-0.90087,-0.94395,-1.6173,-1.5871,-1.6158,-0.94553,-1.7049,-1.7043,-1.7105,-0.65031,-0.68695,-0.80407,-0.6823,-0.81399,-0.86928,-0.16847,-0.17718,-0.91506,-1.0813,-1.1313,-0.7832,-0.74606,-2.0446,-2.0763,-2.1126,-2.1248,-2.1472,-2.0946,-2.1179,-2.0089,-1.8147,-1.8017,-1.8337,-1.8165,-0.60318,-0.72065,-1.5735,-1.6385,-1.5553,-1.632,-1.594,-0.82695,-1.5683,-0.86646,-0.8938,-0.94662,-1.5774,-1.6231,-0.92273,-1.0069,-1.7683,-1.7494,-0.66335,-0.99767,-0.84454,-0.97401,-1.9847,-0.90728,-1.0169,-0.27269,-2.0369,-2.0594,-0.38158,-2.1439,-2.139,-2.1374,-0.53026,-1.869,-1.9731,-1.8793,-1.7645,-1.7964,-1.8009,-1.7571,-1.7565,-1.7207,-1.6643,-1.6972,-1.6646,-1.677,-1.6239,-1.6528,-1.6792,-1.6628,-1.6264,-0.89622,-1.6257,-0.983,-1.6973,-0.98588,-0.75946,-0.87082,-0.22755,-0.18656,-0.33062,-0.3668,-2.133,-2.2044,-2.2334,-1.9366,-2.0735,-2.171,-1.9287,-1.8484,-1.8626,-1.9316,-1.8688,-0.6205,-1.7973,-1.7938,-1.7625,-1.8094,-1.6501,-1.7297,-1.7362,-1.7349,-1.7957,-0.63412,-1.7145,-1.7263,-1.6398,-1.7097,-1.6945,-1.6942,-1.6861,-1.6468,-1.6679,-0.79795,-1.5986,-1.6558,-1.6338,-0.82282,-0.99799,-0.99839,-1.756,-1.7764,-2.0214,-2.1523,-0.3891,-2.2063,-2.1696,-2.2226,-0.54483,-2.0206,-2.2164,-2.23,-1.745,-1.7957,-1.7796,-1.8658,-1.8983,-1.7238,-1.7645,-1.8685,-1.7622,-1.7897,-1.8098,-1.8444,-1.8799,-1.7155,-1.8216,-0.67253,-1.7297,-1.7671,-1.7942,-1.7215,-1.7108,-1.7815,-1.7457,-1.675,-1.6793,-1.7694,-1.7523,-1.7285,-1.7252,-1.7925,-0.9291,-1.7692,-1.003,-1.794,-1.7765,-2.1422,-0.32558,-2.1258,-0.36956,-0.3862,-2.2038,-1.9519,-1.9645,-1.8432,-2.1403,-2.1939,-1.806,-1.8035,-1.9275,-0.59323,-1.7691,-1.8985,-1.8594,-1.7792,-1.8488,-1.8753,-0.6572,-1.815,-1.9012,-1.8133,-1.7737,-1.8039,-1.7766,-1.7624,-1.6644,-1.6959,-1.7946,-1.7042,-0.82219,-1.6835,-1.6907,-1.7257,-0.87458,-1.0081,-1.0626,-1.8563,-1.8499,-0.22785,-0.25091,-0.33442,-2.2487,-0.44861,-2.2508,-0.45262,-0.46325,-2.2942,-0.49965,-0.48049,-2.2734,-1.9847,-2.044,-2.2455,-0.53406,-1.9537,-2.2205,-1.8172,-0.56545,-1.7854,-1.814,-1.8426,-1.9453,-1.9491,-1.9425,-1.7716,-1.8453,-1.7683,-1.8459,-1.7324,-1.7728,-1.7707,-1.7938,-1.7037,-1.7148,-1.7507,-1.7537,-1.0615,-1.7678,-1.8354,-2.089,-0.40653,-2.2496,-2.2653,-2.2633,-1.8159,-2.1358,-1.8754,-1.8676,-1.8279,-1.9177,-1.8334,-1.8504,-0.65391,-1.7969,-1.6888,-1.7655,-1.8042,-1.7606,-1.7994,-0.85086,-1.7851,-0.88228,-0.9837,-1.0566,-2.1632,-0.34966,-2.1971,-0.41942,-0.39137,-2.2722,-2.311,-1.9792,-2.0101,-1.8877,-2.2713,-1.8556,-1.8738,-1.9159,-1.9578,-1.827,-1.8799,-1.9117,-1.9147,-1.977,-1.792,-1.9432,-1.8214,-1.823,-1.8006,-1.7767,-1.808,-1.8425,-1.7747,-1.7821,-1.78,-1.7791,-1.7578,-1.7697,-1.7387,-1.8041,-1.0834,-1.8381,-1.816,-1.8608,-0.28043,-0.24777,-2.1559,-2.2677,-2.3015,-2.2813,-2.3064,-1.9875,-2.0322,-2.3155,-2.1432,-2.2423,-1.8377,-1.8716,-1.8746,-1.829,-1.8711,-1.8834,-1.7592,-1.7568,-1.7756,-1.8067,-1.7865,-0.88769,-1.7935,-1.7754,-1.8148,-0.97035,-1.0904,-1.8406,-1.8747,-1.8448,-0.47641,-2.3315,-2.2344,-1.9187,-1.8503,-1.9102,-1.8817,-1.8927,-1.927,-1.9114,-1.8854,-1.9716,-1.8242,-1.8713,-0.72355,-1.8462,-1.8308,-1.8694,-1.7568,-1.8268,-1.8324,-1.7988,-1.811,-1.7926,-1.8025,-1.8034,-1.7647,-0.97888,-1.8276,-1.0843,-1.1054,-0.34487,-0.41972,-2.1992,-2.2394,-0.48042,-0.46265,-2.3403,-0.50168,-2.3501,-2.3229,-2.3109,-0.6643,-2.005,-2.0667,-2.3549,-2.1005,-2.2747,-1.8205,-1.9345,-1.9403,-2.1845,-0.6312,-1.8369,-1.8428,-1.8813,-1.9787,-1.9517,-2.0025,-0.70392,-0.72635,-1.8084,-1.8825,-1.874,-1.9027,-1.8548,-0.76961,-1.772,-1.833,-1.7936,-1.8367,-1.1324,-1.8228,-1.1863,-1.8657,-0.31329,-2.1719,-2.2794,-0.56973,-2.3454,-2.3152,-0.56818,-0.58793,-0.56796,-2.0125,-2.3226,-2.055,-0.68578,-1.8946,-1.8836,-1.9197,-1.8693,-1.9679,-1.9807,-1.8354,-1.8574,-2.0159,-1.8758,-1.8656,-1.8499,-1.8975,-0.78013,-1.8529,-1.8196,-1.8394,-1.812,-1.7935,-1.858,-1.8636,-1.7989,-1.8411,-1.8568,-1.8264,-1.8468,-1.8486,-0.95296,-1.7867,-1.8289,-1.0112,-1.0764,-1.128,-1.8561,-1.8743,-2.1986,-2.2688,-0.52289,-0.53388,-2.3647,-2.2453,-2.3147,-1.9829,-1.9347,-2.2051,-1.9229,-1.9934,-1.8715,-2.0198,-2.0582,-1.8308,-1.851,-1.8979,-1.9045,-1.9855,-1.8133,-1.9023,-1.7795,-1.8487,-1.8415,-1.8536,-1.7822,-1.7769,-1.8357,-1.8265,-1.816,-1.7538,-1.7584,-1.7565,-1.8482,-1.8631,-1.0198,-1.1488,-1.8249,-1.1768,-1.1647,-1.8798,-1.9028,-0.36864,-0.3719,-0.50476,-0.50499,-2.3753,-2.3711,-2.3273,-2.076,-2.0945,-2.2857,-2.3371,-2.1118,-0.66957,-1.9457,-1.914,-1.9716,-1.9054,-1.8852,-1.9215,-1.8673,-0.8487,-1.8633,-1.8477,-1.8296,-1.8315,-0.99473,-1.7848,-1.7836,-1.0972,-1.845,-1.7854,-1.1694,-1.195,-1.7731,-1.1626,-1.8329,-0.3538,-2.1826,-2.2771,-0.53159,-0.58059,-2.3716,-2.2415,-2.035,-2.065,-2.2012,-1.8664,-1.9383,-1.9234,-2.0408,-1.9397,-1.9195,-1.9973,-1.8303,-1.844,-1.9272,-0.79694,-1.8971,-1.7706,-1.8011,-1.868,-0.9442,-1.797,-1.7814,-1.7873,-1.8451,-1.0146,-1.1196,-1.068,-1.1719,-1.2061,-1.7717,-1.8208,-1.1528,-1.1747,-1.8154,-1.8322,-1.8824,-2.2334,-0.50765,-2.2723,-0.61948,-2.3325,-2.337,-2.3312,-2.283,-2.2636,-2.1023,-2.1019,-2.2253,-0.74572,-1.9211,-2.1631,-1.9424,-2.0011,-2.0261,-1.7949,-1.8125,-0.98524,-1.1543,-1.0759,-1.1793,-1.1209,-1.1721,-1.1943,-1.1285,-1.7646,-1.1533,-1.7979,-1.819,-1.8872,-1.8727,-0.44936,-0.42834,-0.41808,-2.1386,-0.53563,-2.2852,-2.3596,-0.63248,-2.3105,-2.3165,-2.3417,-2.33,-2.2736,-2.0719,-2.0286,-0.88759,-1.0983,-1.1708,-1.1339,-1.2228,-1.12,-1.1694,-1.2382,-1.8599,-1.8557,-1.1683,-1.6713,-1.7172,-1.7999,-1.7856,-1.7687,-1.7965,-1.8127,-2.1909,-2.2606,-0.64294,-2.3028,-0.63728,-2.3119,-2.2881,-2.2257,-0.79487,-2.0255,-2.1791,-2.0339,-2.0584,-0.9176,-1.1368,-1.2261,-1.1524,-1.2398,-1.1568,-1.2138,-1.2365,-1.5597,-1.1572,-1.6469,-1.6881,-1.5999,-1.7503,-1.7874,-1.6709,-1.7203,-1.7976,-1.7107,-1.7178,-1.7266,-1.8122,-0.44483,-0.44434,-0.45558,-2.1423,-0.55499,-2.2985,-0.63168,-2.3441,-0.70523,-2.3066,-2.3294,-2.2604,-2.1925,-2.2612,-0.85635,-1.9127,-2.1104,-2.1435,-1.9281,-1.9701,-2.0161,-0.97928,-1.1792,-1.3088,-1.1491,-1.2955,-1.3279,-1.3594,-1.1805,-1.2412,-1.5072,-1.6071,-1.6088,-1.1775,-1.2701,-1.5648,-1.5985,-1.6188,-1.6385,-1.6059,-1.6997,-1.6521,-1.6389,-1.7625,-1.7917,-1.6713,-1.6895,-0.50521,-2.114,-2.1478,-0.6588,-2.2301,-0.68163,-2.3001,-0.67033,-2.2797,-0.66987,-0.75759,-2.2848,-2.291,-2.2657,-2.1872,-2.2195,-2.1545,-0.87137,-1.2052,-1.2214,-1.2745,-1.4289,-1.6531,-1.2913,-1.3464,-1.3373,-1.4165,-1.5189,-1.5519,-1.6317,-1.6154,-1.7045,-1.6716,-1.729,-1.7362,-0.80614,-0.87362,-0.6671,-0.70113,-0.74779,-0.63169,-0.60822,-0.53298,-0.54368,-2.0773,-2.1247,-0.68728,-2.228,-0.7881,-0.7396,-2.2612,-0.73299,-0.77226,-2.2528,-0.93408,-2.1661,-2.1919,-0.95288,-2.1547,-1.0028,-1.8614,-1.891,-1.8944,-2.013,-1.8005,-1.8489,-1.0242,-1.8526,-1.7614,-1.6885,-1.2531,-1.1864,-1.6812,-1.6743,-1.3349,-1.4141,-1.6624,-1.6953,-1.4635,-1.6472,-1.6654,-1.5244,-1.5706,-1.6432,-1.6509,-1.6284,-0.8381,-0.92031,-0.97484,-1.0739,-0.74238,-0.75334,-0.81158,-0.88138,-0.91659,-0.63324,-0.69301,-0.59702,-0.6295,-0.72894,-2.2041,-2.2104,-0.79254,-0.84714,-0.81144,-0.85319,-0.81904,-1.0798,-1.1789,-1.2014,-2.2811,-0.80118,-0.83875,-0.88602,-0.95887,-0.9742,-1.0807,-2.233,-0.94793,-0.97708,-1.0929,-2.2269,-2.251,-2.2018,-2.2309,-1.033,-2.1241,-1.1822,-2.1377,-2.1709,-2.0397,-1.7365,-1.2256,-1.7813,-1.6003,-1.631,-1.7858,-1.7058,-1.2883,-1.3554,-1.403,-1.602,-1.7334,-1.4971,-1.5993,-1.4645,-1.4681,-1.4933,-1.5294,-1.5451,-1.569,-1.0089,-1.0896,-0.84797,-0.82698,-0.93054,-0.95576,-1.0305,-0.68358,-0.71167,-0.76554,-2.0775,-2.0926,-0.9868,-0.99596,-1.054,-1.1318,-0.87591,-0.93348,-0.76718,-0.8437,-2.1601,-1.1552,-2.1567,-0.96273,-1.0069,-1.0754,-1.1439,-1.1403,-1.1773,-0.8834,-0.93195,-0.98975,-0.99105,-1.0373,-1.1445,-1.1643,-1.2996,-2.2532,-0.88229,-0.9572,-0.98789,-0.99219,-1.2114,-2.2155,-2.1878,-2.2362,-2.1431,-1.2126,-2.1992,-2.1133,-2.1151,-2.1717,-1.8958,-1.3422,-1.4675,-1.5195,-1.6803,-1.7887,-1.5219,-1.5497,-1.4317,-1.517,-1.0914,-1.1168,-1.1409,-1.0902,-1.9886,-2.0518,-1.2444,-1.1846,-2.1,-1.1991,-1.2878,-1.2837,-1.2673,-1.201,-1.3277,-1.3949,-2.2239,-2.1844,-2.178,-2.1877,-1.2891,-1.3253,-1.3948,-1.4243,-1.6281,-1.8345,-2.0918,-2.1437,-1.7625,-1.8007,-1.9434,-1.1483,-1.2171,-1.2623,-1.1753,-1.2145,-1.95,-2.0056,-1.2841,-1.3406,-1.3229,-2.1155,-1.3202,-1.3532,-1.4361,-2.1586,-2.1497,-2.1373,-2.1345,-2.1429,-1.575,-1.7198,-1.7255,-1.9669,-2.0268,-2.1295,-2.0666,-2.0797,-1.2447,-1.3359,-1.2863,-1.9251,-1.9959,-1.3281,-2.059,-1.4042,-1.4253,-2.0924,-1.3745,-1.4481,-1.4045,-1.4848,-1.5142,-1.5532,-2.0957,-2.1068,-2.088,-2.1479,-1.5285,-1.6469,-1.6708,-2.0807,-1.846,-1.8704,-2.0705,-1.8988,-1.9849,-2.1144,-2.0291,-2.0382,-1.2986,-1.4333,-1.3809,-1.8697,-1.9092,-1.39,-2.0152,-1.4673,-1.4739,-2.0705,-1.5411,-1.4875,-1.575,-2.078,-2.0098,-2.0417,-1.6238,-1.6471,-2.0437,-1.8091,-1.8442,-2.0637,-1.8669,-2.0271,-1.9268,-1.4232,-1.4501,-1.4111,-1.7794,-1.8266,-1.8982,-1.4327,-1.4997,-1.989,-1.5446,-1.5236,-2.0244,-1.5895,-2.0088,-1.6648,-1.7661,-1.8334,-2.0048,-1.9916,-1.6874,-1.7068,-1.8846,-1.9692,-1.7438,-1.749,-1.8892,-1.9324,-1.8016,-1.8247,-1.8801,-1.9997,-1.927,-1.9981,-1.4982,-1.5747,-1.4811,-1.437,-1.5023,-1.6662,-1.6936,-1.7513,-1.8477,-1.867,-1.5807,-1.9144,-1.9085,-1.9418,-1.6145,-1.6903,-1.6541,-1.7309,-1.9411,-1.9173,-1.9792,-1.9931,-1.7686,-1.7811,-1.9237,-1.9748,-1.7802,-1.8574,-1.5956,-1.5885,-1.6867,-1.5647,-1.5955,-1.7493,-1.7875,-1.7781,-1.8459,-1.6422,-1.7067,-1.745,-1.8374,-1.8907,-1.6378,-1.7272,-1.7927,-1.8431,-1.8768,-1.763,-1.8232,-1.8473,-1.8446,-1.868,-1.8652,-1.6525,-1.7342
